,y,D,ite
36330,0.0,0,2.0
36331,0.0,0,0.0
36332,22.0,0,-15.0
36333,31.0,0,-14.0
36334,31.0,0,-9.0
36335,8.0,1,-23.0
36336,2.0,0,-2.0
36337,18.0,0,2.0
36338,29.0,0,-18.0
36339,0.0,0,0.0
36340,29.0,0,2.0
36341,25.0,0,-25.0
36342,2.0,1,-21.0
36343,21.0,0,-21.0
36344,30.0,0,-16.0
36345,0.0,0,10.0
36346,31.0,1,17.0
36347,13.0,0,-13.0
36348,31.0,0,-3.0
36349,0.0,0,31.0
36350,31.0,1,0.0
36351,15.0,0,11.0
36352,26.0,0,5.0
36353,29.0,0,2.0
36354,0.0,0,0.0
36355,0.0,0,0.0
36356,0.0,0,31.0
36357,24.0,0,-6.0
36358,28.0,0,-13.0
36359,31.0,0,0.0
36360,0.0,1,-15.0
36361,29.0,0,2.0
36362,29.0,0,2.0
36363,31.0,1,1.0
36364,0.0,0,31.0
36365,22.0,0,9.0
36366,21.0,0,-17.0
36367,24.0,0,-1.0
36368,0.0,1,0.0
36369,27.0,0,2.0
36370,18.0,0,13.0
36371,18.0,0,-17.0
36372,31.0,0,-11.0
36373,31.0,1,4.0
36374,12.0,0,-10.0
36375,3.0,0,-3.0
36376,27.0,0,-27.0
36377,31.0,1,0.0
36378,0.0,0,31.0
36379,30.0,0,1.0
36380,6.0,1,-24.0
36381,1.0,0,-1.0
36382,22.0,1,-7.0
36383,0.0,0,0.0
36384,16.0,0,-12.0
36385,0.0,1,-7.0
36386,21.0,0,5.0
36387,23.0,0,1.0
36388,27.0,0,-13.0
36389,31.0,0,0.0
36390,15.0,0,8.0
36391,31.0,0,0.0
36392,16.0,0,2.0
36393,0.0,0,0.0
36394,25.0,0,-25.0
36395,31.0,0,-14.0
36396,0.0,0,0.0
36397,0.0,0,31.0
36398,31.0,0,0.0
36399,0.0,0,1.0
36400,24.0,0,7.0
36401,21.0,0,-4.0
36402,31.0,0,-20.0
36403,30.0,0,1.0
36404,15.0,0,8.0
36405,0.0,0,0.0
36406,0.0,1,0.0
36407,0.0,0,0.0
36408,8.0,0,23.0
36409,16.0,0,15.0
36410,31.0,0,-5.0
36411,4.0,0,23.0
36412,0.0,0,0.0
36413,4.0,0,16.0
36414,0.0,1,0.0
36415,0.0,0,0.0
36416,24.0,0,-19.0
36417,0.0,0,0.0
36418,0.0,0,0.0
36419,0.0,0,0.0
36420,21.0,1,-7.0
36421,0.0,0,31.0
36422,20.0,0,-12.0
36423,3.0,0,25.0
36424,0.0,0,0.0
36425,2.0,0,1.0
36426,23.0,0,8.0
36427,1.0,1,-22.0
36428,31.0,0,0.0
36429,31.0,1,0.0
36430,8.0,0,1.0
36431,13.0,0,2.0
36432,23.0,0,-23.0
36433,31.0,1,3.0
36434,0.0,0,18.0
36435,31.0,0,0.0
36436,2.0,0,13.0
36437,17.0,0,-17.0
36438,23.0,0,-18.0
36439,28.0,0,-8.0
36440,18.0,0,-6.0
36441,1.0,0,1.0
36442,0.0,0,31.0
36443,0.0,0,9.0
36444,14.0,0,6.0
36445,26.0,0,5.0
36446,15.0,0,12.0
36447,21.0,0,-18.0
36448,28.0,0,3.0
36449,4.0,0,-3.0
36450,29.0,0,2.0
36451,29.0,0,2.0
36452,31.0,0,0.0
36453,27.0,0,4.0
36454,1.0,1,1.0
36455,26.0,0,5.0
36456,24.0,0,-12.0
36457,31.0,0,-31.0
36458,0.0,0,17.0
36459,0.0,0,0.0
36460,20.0,1,1.0
36461,13.0,0,18.0
36462,31.0,0,0.0
36463,10.0,1,5.0
36464,31.0,0,0.0
36465,31.0,0,-31.0
36466,5.0,0,20.0
36467,0.0,0,31.0
36468,27.0,0,-7.0
36469,0.0,1,0.0
36470,21.0,0,10.0
36471,12.0,0,-11.0
36472,0.0,0,0.0
36473,0.0,0,25.0
36474,0.0,0,12.0
36475,0.0,0,0.0
36476,30.0,0,1.0
36477,11.0,1,7.0
36478,29.0,0,2.0
36479,27.0,0,-15.0
36480,0.0,1,0.0
36481,0.0,0,0.0
36482,31.0,1,0.0
36483,24.0,0,-10.0
36484,7.0,0,20.0
36485,0.0,1,-31.0
36486,1.0,0,11.0
36487,31.0,1,0.0
36488,28.0,0,3.0
36489,28.0,0,3.0
36490,14.0,0,-14.0
36491,0.0,0,0.0
36492,27.0,1,3.0
36493,28.0,1,5.0
36494,15.0,1,-14.0
36495,17.0,0,-12.0
36496,26.0,0,-26.0
36497,22.0,0,-9.0
36498,0.0,0,0.0
36499,25.0,0,6.0
36500,24.0,0,7.0
36501,18.0,1,18.0
36502,12.0,0,-11.0
36503,31.0,0,0.0
36504,29.0,1,14.0
36505,17.0,1,0.0
36506,31.0,0,0.0
36507,13.0,0,-13.0
36508,31.0,0,-22.0
36509,28.0,0,-4.0
36510,16.0,0,-6.0
36511,29.0,0,2.0
36512,31.0,0,-29.0
36513,0.0,1,-4.0
36514,26.0,0,5.0
36515,0.0,0,22.0
36516,13.0,0,6.0
36517,31.0,1,0.0
36518,0.0,1,0.0
36519,14.0,0,17.0
36520,27.0,0,4.0
36521,27.0,0,4.0
36522,29.0,0,-1.0
36523,21.0,0,-20.0
36524,31.0,0,-28.0
36525,31.0,1,1.0
36526,19.0,0,-19.0
36527,0.0,0,0.0
36528,27.0,0,-1.0
36529,0.0,1,0.0
36530,0.0,1,-20.0
36531,23.0,0,8.0
36532,0.0,0,2.0
36533,22.0,1,-6.0
36534,22.0,0,9.0
36535,19.0,1,19.0
36536,31.0,0,0.0
36537,28.0,0,-28.0
36538,27.0,0,-27.0
36539,19.0,1,-9.0
36540,31.0,0,-16.0
36541,0.0,1,-31.0
36542,27.0,0,-2.0
36543,0.0,0,4.0
36544,0.0,1,0.0
36545,28.0,0,3.0
36546,30.0,0,-7.0
36547,0.0,0,15.0
36548,15.0,0,16.0
36549,24.0,1,24.0
36550,31.0,0,0.0
36551,31.0,0,-3.0
36552,26.0,0,-24.0
36553,24.0,1,-1.0
36554,30.0,0,-23.0
36555,31.0,0,0.0
36556,25.0,0,6.0
36557,0.0,0,10.0
36558,31.0,0,-31.0
36559,27.0,0,-19.0
36560,0.0,0,0.0
36561,31.0,0,0.0
36562,3.0,0,-3.0
36563,29.0,0,-4.0
36564,29.0,0,2.0
36565,31.0,0,-1.0
36566,0.0,0,18.0
36567,28.0,1,5.0
36568,12.0,0,-12.0
36569,31.0,0,0.0
36570,0.0,0,11.0
36571,25.0,0,6.0
36572,11.0,0,-11.0
36573,30.0,0,-30.0
36574,0.0,0,1.0
36575,31.0,1,8.0
36576,31.0,1,0.0
36577,21.0,0,-21.0
36578,0.0,0,4.0
36579,0.0,1,-6.0
36580,2.0,0,-2.0
36581,0.0,0,31.0
36582,0.0,0,23.0
36583,30.0,0,-30.0
36584,0.0,1,-31.0
36585,0.0,0,0.0
36586,0.0,0,31.0
36587,31.0,0,0.0
36588,26.0,0,-3.0
36589,31.0,0,0.0
36590,27.0,0,-9.0
36591,29.0,0,-4.0
36592,11.0,0,-3.0
36593,0.0,0,0.0
36594,23.0,0,-8.0
36595,18.0,0,-4.0
36596,25.0,0,6.0
36597,12.0,0,-12.0
36598,24.0,0,-10.0
36599,31.0,1,4.0
36600,20.0,0,-20.0
36601,23.0,0,8.0
36602,29.0,0,2.0
36603,30.0,0,-27.0
36604,9.0,1,-14.0
36605,31.0,1,18.0
36606,31.0,0,-9.0
36607,31.0,0,0.0
36608,18.0,1,-13.0
36609,31.0,0,0.0
36610,0.0,1,-19.0
36611,25.0,0,6.0
36612,31.0,1,14.0
36613,4.0,0,27.0
36614,0.0,0,0.0
36615,0.0,0,0.0
36616,26.0,1,-4.0
36617,0.0,1,0.0
36618,0.0,0,31.0
36619,22.0,0,9.0
36620,31.0,0,-4.0
36621,0.0,0,0.0
36622,10.0,1,-4.0
36623,31.0,1,0.0
36624,27.0,0,2.0
36625,31.0,0,0.0
36626,0.0,0,31.0
36627,20.0,0,-8.0
36628,20.0,0,-0.0
36629,0.0,0,0.0
36630,24.0,0,7.0
36631,7.0,0,4.0
36632,31.0,0,-31.0
36633,15.0,0,-1.0
36634,31.0,1,0.0
36635,28.0,0,-20.0
36636,0.0,0,25.0
36637,31.0,1,0.0
36638,0.0,0,28.0
36639,12.0,0,-12.0
36640,31.0,0,0.0
36641,31.0,1,0.0
36642,19.0,0,-14.0
36643,30.0,0,1.0
36644,10.0,0,21.0
36645,31.0,0,0.0
36646,27.0,0,3.0
36647,8.0,0,23.0
36648,31.0,1,3.0
36649,27.0,0,4.0
36650,0.0,0,31.0
36651,29.0,0,2.0
36652,29.0,0,-23.0
36653,24.0,1,-1.0
36654,29.0,0,-11.0
36655,7.0,0,-7.0
36656,16.0,0,-4.0
36657,24.0,0,7.0
36658,31.0,0,0.0
36659,20.0,0,-20.0
36660,25.0,0,6.0
36661,8.0,0,-8.0
36662,0.0,0,10.0
36663,31.0,0,-12.0
36664,24.0,0,-6.0
36665,26.0,0,-26.0
36666,24.0,0,-4.0
36667,24.0,0,-24.0
36668,15.0,0,-15.0
36669,31.0,0,0.0
36670,0.0,0,0.0
36671,31.0,0,0.0
36672,23.0,0,-23.0
36673,0.0,0,0.0
36674,31.0,1,5.0
36675,31.0,0,0.0
36676,31.0,0,0.0
36677,10.0,0,8.0
36678,22.0,1,22.0
36679,21.0,0,-21.0
36680,26.0,0,-6.0
36681,31.0,0,0.0
36682,31.0,0,0.0
36683,19.0,0,-19.0
36684,31.0,0,0.0
36685,0.0,0,28.0
36686,11.0,0,-1.0
36687,0.0,1,0.0
36688,31.0,1,1.0
36689,31.0,0,-21.0
36690,0.0,0,0.0
36691,13.0,1,-18.0
36692,21.0,0,-21.0
36693,13.0,0,18.0
36694,29.0,0,2.0
36695,1.0,1,-13.0
36696,25.0,0,-25.0
36697,0.0,0,0.0
36698,0.0,0,0.0
36699,0.0,1,0.0
36700,16.0,0,11.0
36701,0.0,0,0.0
36702,18.0,0,10.0
36703,27.0,0,4.0
36704,31.0,0,0.0
36705,27.0,0,-27.0
36706,10.0,0,21.0
36707,31.0,0,-31.0
36708,20.0,1,-8.0
36709,21.0,0,-21.0
36710,31.0,1,15.0
36711,31.0,0,-23.0
36712,30.0,1,4.0
36713,0.0,0,0.0
36714,7.0,0,21.0
36715,31.0,0,0.0
36716,22.0,0,9.0
36717,0.0,0,0.0
36718,14.0,0,-14.0
36719,9.0,0,0.0
36720,0.0,0,0.0
36721,0.0,0,0.0
36722,31.0,1,0.0
36723,29.0,0,-2.0
36724,29.0,0,-9.0
36725,30.0,0,-30.0
36726,0.0,0,0.0
36727,27.0,0,1.0
36728,6.0,1,-9.0
36729,31.0,0,0.0
36730,8.0,0,2.0
36731,0.0,0,31.0
36732,17.0,1,-12.0
36733,31.0,0,-23.0
36734,5.0,0,-5.0
36735,27.0,0,-15.0
36736,0.0,1,0.0
36737,0.0,0,8.0
36738,0.0,0,0.0
36739,14.0,0,17.0
36740,29.0,0,-20.0
36741,31.0,0,-25.0
36742,0.0,0,0.0
36743,29.0,0,2.0
36744,0.0,0,17.0
36745,2.0,0,29.0
36746,29.0,0,2.0
36747,0.0,0,16.0
36748,9.0,0,6.0
36749,31.0,1,0.0
36750,27.0,0,4.0
36751,19.0,1,-12.0
36752,31.0,0,-6.0
36753,31.0,0,0.0
36754,31.0,1,1.0
36755,0.0,0,31.0
36756,0.0,0,31.0
36757,26.0,1,18.0
36758,20.0,0,-1.0
36759,31.0,0,-18.0
36760,31.0,0,-23.0
36761,28.0,0,1.0
36762,0.0,0,31.0
36763,20.0,0,-20.0
36764,0.0,0,0.0
36765,13.0,1,13.0
36766,0.0,0,9.0
36767,31.0,0,-23.0
36768,4.0,0,-4.0
36769,31.0,0,0.0
36770,22.0,0,-22.0
36771,16.0,0,15.0
36772,14.0,0,-14.0
36773,31.0,0,-6.0
36774,15.0,0,10.0
36775,22.0,0,-22.0
36776,24.0,0,7.0
36777,23.0,0,-22.0
36778,31.0,0,0.0
36779,31.0,0,-19.0
36780,31.0,0,0.0
36781,29.0,0,-9.0
36782,0.0,0,0.0
36783,12.0,0,19.0
36784,14.0,1,14.0
36785,29.0,0,-29.0
36786,10.0,1,10.0
36787,31.0,0,0.0
36788,26.0,0,-26.0
36789,0.0,0,0.0
36790,0.0,0,0.0
36791,31.0,0,-31.0
36792,31.0,0,-16.0
36793,25.0,0,6.0
36794,11.0,0,1.0
36795,31.0,0,-31.0
36796,27.0,0,-26.0
36797,19.0,0,-19.0
36798,18.0,0,-18.0
36799,25.0,0,-14.0
36800,23.0,0,8.0
36801,31.0,0,-5.0
36802,27.0,0,-25.0
36803,28.0,0,0.0
36804,27.0,0,4.0
36805,6.0,1,-18.0
36806,24.0,0,1.0
36807,0.0,0,0.0
36808,3.0,0,5.0
36809,31.0,1,13.0
36810,4.0,1,-24.0
36811,13.0,0,4.0
36812,0.0,0,0.0
36813,22.0,1,-9.0
36814,10.0,1,10.0
36815,31.0,0,-13.0
36816,31.0,0,0.0
36817,13.0,0,-13.0
36818,31.0,1,0.0
36819,0.0,0,0.0
36820,28.0,0,3.0
36821,2.0,1,-11.0
36822,0.0,0,4.0
36823,30.0,0,1.0
36824,21.0,0,10.0
36825,14.0,0,-8.0
36826,0.0,0,19.0
36827,31.0,0,0.0
36828,15.0,0,-15.0
36829,0.0,0,31.0
36830,24.0,0,7.0
36831,31.0,1,0.0
36832,31.0,0,0.0
36833,27.0,0,-4.0
36834,0.0,0,20.0
36835,30.0,0,1.0
36836,0.0,0,0.0
36837,28.0,0,-27.0
36838,31.0,0,0.0
36839,31.0,1,0.0
36840,24.0,0,7.0
36841,0.0,0,0.0
36842,23.0,0,-8.0
36843,0.0,0,8.0
36844,0.0,0,26.0
36845,22.0,0,-22.0
36846,0.0,0,0.0
36847,0.0,0,17.0
36848,28.0,0,-28.0
36849,31.0,0,0.0
36850,11.0,0,20.0
36851,31.0,0,0.0
36852,0.0,0,31.0
36853,29.0,0,2.0
36854,12.0,0,2.0
36855,27.0,0,4.0
36856,0.0,0,0.0
36857,10.0,1,10.0
36858,28.0,0,-11.0
36859,0.0,0,0.0
36860,0.0,0,0.0
36861,13.0,0,-13.0
36862,26.0,0,5.0
36863,0.0,0,7.0
36864,17.0,0,14.0
36865,31.0,0,-17.0
36866,31.0,0,-31.0
36867,0.0,0,0.0
36868,27.0,0,-27.0
36869,30.0,0,-1.0
36870,0.0,0,18.0
36871,0.0,0,25.0
36872,26.0,0,-3.0
36873,15.0,1,-11.0
36874,0.0,0,6.0
36875,0.0,0,3.0
36876,0.0,1,-25.0
36877,0.0,0,8.0
36878,31.0,0,0.0
36879,3.0,0,-3.0
36880,18.0,0,6.0
36881,31.0,0,0.0
36882,21.0,0,-18.0
36883,29.0,0,2.0
36884,19.0,0,12.0
36885,24.0,0,0.0
36886,9.0,0,22.0
36887,0.0,0,0.0
36888,0.0,0,0.0
36889,30.0,0,1.0
36890,0.0,0,1.0
36891,12.0,0,1.0
36892,25.0,1,-6.0
36893,31.0,0,-14.0
36894,11.0,0,-0.0
36895,14.0,0,1.0
36896,0.0,0,15.0
36897,1.0,0,3.0
36898,19.0,0,-4.0
36899,31.0,0,-7.0
36900,31.0,0,0.0
36901,23.0,0,-9.0
36902,15.0,0,16.0
36903,28.0,0,-27.0
36904,22.0,0,-10.0
36905,29.0,0,0.0
36906,28.0,0,3.0
36907,31.0,1,5.0
36908,28.0,0,3.0
36909,8.0,0,23.0
36910,31.0,0,-27.0
36911,20.0,0,11.0
36912,25.0,0,-5.0
36913,0.0,0,20.0
36914,31.0,0,-25.0
36915,21.0,0,-19.0
36916,31.0,0,0.0
36917,9.0,1,-19.0
36918,0.0,0,31.0
36919,0.0,0,0.0
36920,0.0,1,-17.0
36921,31.0,0,0.0
36922,24.0,0,-24.0
36923,3.0,0,-3.0
36924,16.0,0,-16.0
36925,16.0,0,-16.0
36926,20.0,1,-6.0
36927,23.0,0,8.0
36928,22.0,0,-22.0
36929,31.0,0,-18.0
36930,16.0,1,16.0
36931,0.0,0,0.0
36932,0.0,0,13.0
36933,23.0,0,-14.0
36934,31.0,1,20.0
36935,12.0,0,-11.0
36936,28.0,0,3.0
36937,12.0,0,19.0
36938,25.0,0,6.0
36939,0.0,0,31.0
36940,31.0,0,-25.0
36941,0.0,0,0.0
36942,27.0,0,4.0
36943,21.0,0,-21.0
36944,19.0,0,-19.0
36945,31.0,0,0.0
36946,31.0,0,-20.0
36947,28.0,0,-25.0
36948,16.0,0,-16.0
36949,31.0,0,0.0
36950,25.0,0,6.0
36951,17.0,0,14.0
36952,0.0,0,25.0
36953,19.0,0,12.0
36954,31.0,1,1.0
36955,0.0,0,31.0
36956,26.0,0,-5.0
36957,31.0,1,11.0
36958,30.0,0,-14.0
36959,31.0,1,3.0
36960,31.0,0,-27.0
36961,28.0,0,-28.0
36962,31.0,0,-31.0
36963,23.0,0,-11.0
36964,0.0,0,13.0
36965,31.0,0,-7.0
36966,11.0,0,10.0
36967,0.0,0,3.0
36968,6.0,0,-6.0
36969,31.0,0,0.0
36970,0.0,0,0.0
36971,17.0,0,14.0
36972,24.0,0,7.0
36973,24.0,0,4.0
36974,16.0,1,2.0
36975,2.0,0,-2.0
36976,21.0,0,-11.0
36977,29.0,0,2.0
36978,0.0,0,15.0
36979,22.0,0,9.0
36980,0.0,0,0.0
36981,31.0,0,-15.0
36982,31.0,0,-8.0
36983,31.0,0,-1.0
36984,0.0,0,12.0
36985,25.0,0,-6.0
36986,30.0,0,-21.0
36987,31.0,1,5.0
36988,18.0,0,8.0
36989,27.0,0,4.0
36990,31.0,1,31.0
36991,26.0,0,5.0
36992,0.0,0,3.0
36993,26.0,0,5.0
36994,0.0,0,0.0
36995,17.0,0,-17.0
36996,26.0,0,-24.0
36997,19.0,0,12.0
36998,19.0,0,-8.0
36999,0.0,1,-12.0
37000,29.0,0,-29.0
37001,20.0,0,-12.0
37002,31.0,1,6.0
37003,28.0,0,3.0
37004,13.0,0,-13.0
37005,1.0,1,1.0
37006,31.0,0,-17.0
37007,29.0,0,2.0
37008,16.0,0,-10.0
37009,27.0,0,-14.0
37010,14.0,1,14.0
37011,22.0,1,16.0
37012,0.0,1,-3.0
37013,25.0,0,-6.0
37014,20.0,0,-0.0
37015,0.0,0,31.0
37016,31.0,1,0.0
37017,31.0,0,-31.0
37018,31.0,0,-1.0
37019,26.0,0,5.0
37020,0.0,0,26.0
37021,3.0,1,3.0
37022,0.0,0,19.0
37023,21.0,0,-14.0
37024,17.0,0,7.0
37025,0.0,0,0.0
37026,13.0,0,-3.0
37027,14.0,1,-14.0
37028,0.0,0,0.0
37029,29.0,0,2.0
37030,30.0,0,1.0
37031,27.0,0,2.0
37032,31.0,0,-0.0
37033,0.0,0,0.0
37034,23.0,0,8.0
37035,0.0,0,0.0
37036,14.0,1,-14.0
37037,0.0,0,0.0
37038,24.0,0,7.0
37039,31.0,0,0.0
37040,0.0,0,20.0
37041,22.0,0,4.0
37042,31.0,0,0.0
37043,0.0,0,0.0
37044,26.0,0,-9.0
37045,24.0,0,7.0
37046,0.0,0,10.0
37047,0.0,0,0.0
37048,0.0,0,5.0
37049,17.0,0,14.0
37050,31.0,1,3.0
37051,25.0,0,-25.0
37052,13.0,0,-13.0
37053,30.0,0,1.0
37054,0.0,0,31.0
37055,31.0,0,-5.0
37056,24.0,0,-22.0
37057,31.0,0,-31.0
37058,31.0,0,-6.0
37059,0.0,1,-1.0
37060,30.0,0,1.0
37061,30.0,0,-14.0
37062,0.0,0,0.0
37063,31.0,0,-22.0
37064,0.0,1,0.0
37065,26.0,0,-26.0
37066,0.0,0,12.0
37067,16.0,0,-16.0
37068,26.0,0,-5.0
37069,0.0,0,0.0
37070,27.0,0,-16.0
37071,18.0,1,13.0
37072,29.0,0,2.0
37073,0.0,1,-2.0
37074,25.0,0,-11.0
37075,30.0,0,-29.0
37076,31.0,1,0.0
37077,0.0,0,0.0
37078,0.0,0,0.0
37079,0.0,0,0.0
37080,30.0,0,1.0
37081,20.0,1,20.0
37082,19.0,0,-6.0
37083,8.0,0,-8.0
37084,31.0,1,0.0
37085,0.0,0,1.0
37086,29.0,0,2.0
37087,30.0,0,1.0
37088,31.0,1,31.0
37089,17.0,0,-17.0
37090,31.0,0,-15.0
37091,13.0,1,-18.0
37092,26.0,0,5.0
37093,31.0,1,3.0
37094,31.0,1,2.0
37095,26.0,0,5.0
37096,31.0,0,-20.0
37097,0.0,0,29.0
37098,31.0,0,-9.0
37099,0.0,0,0.0
37100,24.0,0,-22.0
37101,23.0,0,-4.0
37102,30.0,0,1.0
37103,31.0,0,0.0
37104,31.0,1,17.0
37105,0.0,1,-29.0
37106,31.0,1,31.0
37107,0.0,0,0.0
37108,0.0,0,12.0
37109,0.0,0,21.0
37110,0.0,1,-12.0
37111,4.0,0,-4.0
37112,28.0,0,3.0
37113,19.0,0,-19.0
37114,29.0,0,2.0
37115,0.0,0,31.0
37116,8.0,0,2.0
37117,31.0,0,0.0
37118,31.0,0,0.0
37119,15.0,0,-15.0
37120,31.0,0,-17.0
37121,31.0,1,0.0
37122,30.0,0,1.0
37123,0.0,0,11.0
37124,7.0,1,-13.0
37125,27.0,0,4.0
37126,31.0,1,4.0
37127,30.0,0,1.0
37128,0.0,0,19.0
37129,30.0,0,1.0
37130,0.0,1,-7.0
37131,31.0,0,-5.0
37132,29.0,0,2.0
37133,23.0,0,8.0
37134,30.0,0,1.0
37135,0.0,0,0.0
37136,16.0,0,15.0
37137,31.0,0,-7.0
37138,31.0,0,-3.0
37139,30.0,0,-1.0
37140,26.0,0,-25.0
37141,29.0,0,-29.0
37142,30.0,0,1.0
37143,0.0,0,26.0
37144,11.0,1,11.0
37145,31.0,1,0.0
37146,0.0,0,27.0
37147,0.0,0,24.0
37148,0.0,0,0.0
37149,0.0,0,0.0
37150,27.0,0,4.0
37151,12.0,0,-12.0
37152,0.0,0,0.0
37153,31.0,0,0.0
37154,0.0,0,0.0
37155,27.0,0,4.0
37156,0.0,0,7.0
37157,0.0,0,8.0
37158,23.0,0,-21.0
37159,1.0,0,30.0
37160,1.0,0,4.0
37161,21.0,0,10.0
37162,29.0,0,-19.0
37163,16.0,0,-11.0
37164,31.0,1,1.0
37165,4.0,0,-4.0
37166,25.0,0,-0.0
37167,31.0,1,4.0
37168,18.0,0,13.0
37169,0.0,0,0.0
37170,30.0,0,-30.0
37171,0.0,1,-17.0
37172,24.0,0,7.0
37173,22.0,0,-22.0
37174,0.0,0,8.0
37175,25.0,0,6.0
37176,23.0,0,8.0
37177,26.0,0,-26.0
37178,19.0,0,-10.0
37179,14.0,0,-14.0
37180,0.0,0,12.0
37181,31.0,0,0.0
37182,13.0,0,-13.0
37183,22.0,1,-3.0
37184,3.0,1,-26.0
37185,31.0,1,31.0
37186,25.0,0,6.0
37187,31.0,1,0.0
37188,31.0,0,0.0
37189,17.0,0,-11.0
37190,27.0,0,-16.0
37191,0.0,0,10.0
37192,9.0,0,22.0
37193,30.0,0,1.0
37194,21.0,0,-17.0
37195,17.0,0,13.0
37196,0.0,0,0.0
37197,0.0,0,8.0
37198,6.0,0,25.0
37199,26.0,0,-26.0
37200,30.0,0,1.0
37201,16.0,0,15.0
37202,29.0,0,2.0
37203,31.0,1,14.0
37204,24.0,1,-1.0
37205,24.0,0,-24.0
37206,16.0,0,-16.0
37207,31.0,1,0.0
37208,12.0,0,12.0
37209,19.0,0,11.0
37210,19.0,0,-5.0
37211,28.0,0,3.0
37212,29.0,0,2.0
37213,0.0,0,0.0
37214,22.0,0,9.0
37215,31.0,0,-31.0
37216,31.0,1,5.0
37217,13.0,0,-11.0
37218,25.0,0,-25.0
37219,0.0,0,0.0
37220,14.0,0,-14.0
37221,0.0,0,0.0
37222,31.0,1,23.0
37223,23.0,0,8.0
37224,31.0,0,-6.0
37225,0.0,1,-3.0
37226,11.0,0,-11.0
37227,31.0,1,9.0
37228,26.0,0,-14.0
37229,0.0,0,29.0
37230,31.0,0,-9.0
37231,0.0,0,0.0
37232,10.0,0,11.0
37233,31.0,0,0.0
37234,26.0,0,5.0
37235,31.0,0,0.0
37236,4.0,0,-4.0
37237,31.0,0,0.0
37238,29.0,0,2.0
37239,18.0,0,13.0
37240,0.0,1,-29.0
37241,24.0,0,-24.0
37242,17.0,0,1.0
37243,30.0,1,30.0
37244,26.0,0,-6.0
37245,0.0,0,0.0
37246,9.0,0,-8.0
37247,0.0,0,0.0
37248,22.0,0,-22.0
37249,6.0,0,-0.0
37250,0.0,0,29.0
37251,16.0,0,-4.0
37252,0.0,0,15.0
37253,28.0,0,-2.0
37254,27.0,0,4.0
37255,0.0,0,25.0
37256,31.0,0,0.0
37257,12.0,1,-6.0
37258,0.0,0,20.0
37259,19.0,0,12.0
37260,24.0,0,-2.0
37261,29.0,0,2.0
37262,1.0,1,1.0
37263,22.0,1,-1.0
37264,31.0,0,-31.0
37265,31.0,1,1.0
37266,24.0,0,7.0
37267,22.0,0,2.0
37268,3.0,0,28.0
37269,31.0,0,0.0
37270,0.0,0,18.0
37271,27.0,0,1.0
37272,0.0,0,0.0
37273,0.0,0,0.0
37274,23.0,1,-4.0
37275,0.0,0,31.0
37276,31.0,0,-31.0
37277,29.0,0,2.0
37278,0.0,1,-27.0
37279,26.0,0,-9.0
37280,31.0,1,4.0
37281,25.0,0,6.0
37282,0.0,1,-31.0
37283,0.0,0,19.0
37284,0.0,0,0.0
37285,7.0,0,21.0
37286,31.0,1,7.0
37287,29.0,1,-2.0
37288,15.0,0,-15.0
37289,21.0,1,-2.0
37290,0.0,0,0.0
37291,2.0,0,6.0
37292,0.0,0,0.0
37293,0.0,0,0.0
37294,31.0,1,4.0
37295,31.0,0,0.0
37296,26.0,0,5.0
37297,30.0,0,1.0
37298,0.0,0,8.0
37299,0.0,0,4.0
37300,29.0,0,-14.0
37301,0.0,1,0.0
37302,0.0,0,0.0
37303,0.0,1,0.0
37304,26.0,0,5.0
37305,31.0,1,0.0
37306,31.0,0,0.0
37307,31.0,0,0.0
37308,0.0,1,0.0
37309,0.0,1,0.0
37310,28.0,0,-9.0
37311,0.0,0,0.0
37312,0.0,0,31.0
37313,13.0,0,18.0
37314,30.0,0,1.0
37315,28.0,0,3.0
37316,22.0,0,-22.0
37317,19.0,0,-8.0
37318,31.0,1,0.0
37319,28.0,0,3.0
37320,19.0,0,-6.0
37321,0.0,0,22.0
37322,0.0,0,0.0
37323,18.0,0,-18.0
37324,31.0,0,-17.0
37325,18.0,0,-6.0
37326,3.0,0,28.0
37327,31.0,0,0.0
37328,22.0,0,9.0
37329,0.0,1,-30.0
37330,20.0,0,-16.0
37331,19.0,0,-2.0
37332,12.0,0,1.0
37333,29.0,0,2.0
37334,17.0,0,-13.0
37335,23.0,0,-5.0
37336,12.0,0,-9.0
37337,25.0,0,6.0
37338,0.0,0,0.0
37339,26.0,0,5.0
37340,31.0,0,0.0
37341,29.0,0,-10.0
37342,24.0,0,7.0
37343,30.0,0,1.0
37344,31.0,0,0.0
37345,20.0,0,-18.0
37346,19.0,0,-2.0
37347,9.0,0,8.0
37348,1.0,0,-1.0
37349,31.0,1,31.0
37350,31.0,1,6.0
37351,0.0,0,31.0
37352,18.0,0,-18.0
37353,31.0,0,-27.0
37354,23.0,0,-23.0
37355,12.0,0,18.0
37356,4.0,0,27.0
37357,30.0,0,1.0
37358,23.0,0,-23.0
37359,31.0,0,-5.0
37360,0.0,0,31.0
37361,0.0,0,22.0
37362,31.0,1,3.0
37363,0.0,1,-6.0
37364,30.0,0,1.0
37365,12.0,0,-3.0
37366,27.0,0,4.0
37367,16.0,0,15.0
37368,4.0,1,4.0
37369,17.0,0,14.0
37370,0.0,0,0.0
37371,25.0,0,-3.0
37372,19.0,0,6.0
37373,0.0,0,0.0
37374,31.0,0,0.0
37375,0.0,0,0.0
